,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
102,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,-0.0,1.0,0.0,0.0,88.92445617685645,0.0,1.0,-0.07501167567094989,0.0,1.0,-0.04351317001223487,0.0,0.0,29.0,1.0,-0.0,1.0
103,CCC(Oc1ccccc1)C(=O)Nc1ccccn1,1.0,0.0,1.0,0.0,99.82775352005147,1.0,0.0,-0.4358423582053757,1.0,0.0,-0.23437956712172023,0.0,0.0,35.0,0.0,1.0,0.0
104,CCC1=NN2C(=N)/C(=C\c3ccc(SCc4ccco4)o3)C(=O)N=C2S1,-0.0,1.0,0.0,0.0,73.84886172655655,0.0,0.0,-0.18056304644874063,0.0,0.0,-0.08307287118681053,0.0,0.0,32.0,1.0,-0.0,1.0
105,CCCC1Nc2ccc(C(=O)O)cc2C2C=CCC12,-0.0,1.0,0.0,0.0,78.22139932001635,0.0,0.0,-0.34581671203041725,0.0,0.0,-0.21179106120048571,0.0,0.0,49.0,1.0,-0.0,1.0
106,CCCCC1=CC2=C(c3ccco3)C(=O)C(C)(OC(=O)c3ccc(OC)cc3)C(=O)C2=CN1C1CCCC1,-0.0,1.0,0.0,0.0,86.73754116652154,0.0,0.0,-0.309391324023788,0.0,0.0,-0.1696881585642419,0.0,0.0,29.0,0.0,1.0,0.0
107,CCCCC1=CC2=C(c3ccco3)C(=O)C(C)(OC(=O)c3ccc(OC)cc3)C(=O)C2=CN1CCN1CCOCC1,-0.0,1.0,0.0,0.0,92.84218677271201,0.0,0.0,-0.2709042197984991,0.0,0.0,-0.1375681959580964,0.0,0.0,38.0,0.0,1.0,0.0
108,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CCC(=O)OC)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,68.18774575835688,0.0,1.0,-0.04911432961515445,0.0,1.0,-0.02533685809889991,1.0,0.0,27.0,0.0,1.0,0.0
109,CCCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccc(Cl)nc3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,54.02737751157546,0.0,1.0,-0.0856552456570294,0.0,1.0,-0.04272061562718332,0.0,0.0,29.0,0.0,1.0,0.0
110,CCCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccco3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,67.07426092874978,0.0,0.0,-0.13959004717686355,0.0,0.0,-0.07125548790274329,0.0,0.0,36.0,0.0,1.0,0.0
111,CCCCCCn1c(=O)[nH]c2nc3cc(N)ccc3nc2c1=O,1.0,0.0,0.0,0.0,81.50301968087015,0.0,1.0,-0.10008663557946818,0.0,1.0,-0.04971667921385895,0.0,0.0,49.0,0.0,1.0,0.0
112,CCCCCCn1c(O)c(C=Nc2ccccc2N2CCOCC2)c(=O)[nH]c1=S,1.0,0.0,0.0,0.0,88.22544232003864,0.0,0.0,-0.2520066497795692,0.0,0.0,-0.11683487450789991,0.0,0.0,31.0,0.0,1.0,0.0
113,CCCCCN1C=CC=C/C1=C\C=C(C#N)C#N,1.0,0.0,0.0,0.0,88.02557309854477,0.0,0.0,-0.430008257516239,0.0,0.0,-0.22520647137960897,0.0,0.0,37.0,0.0,1.0,0.0
114,CCCCN(C(=O)c1ccc([N+](=O)[O-])o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,-0.0,1.0,0.0,0.0,97.30014224917356,0.0,0.0,-0.42543028029674895,1.0,0.0,-0.23244701896562303,0.0,0.0,28.0,0.0,1.0,0.0
115,CCCCN(C)C(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,0.0,78.06028819749747,0.0,1.0,-0.1004071968040906,0.0,1.0,-0.05165789566054438,0.0,0.0,32.0,0.0,1.0,0.0
116,CCCCN(C)C(=O)c1cccc(OC2CCN(CC(C)(C)C)CC2)c1,1.0,0.0,0.0,0.0,97.72707505300392,0.0,0.0,-0.4184386876643789,0.0,0.0,-0.22628869978088417,0.0,0.0,31.0,0.0,1.0,0.0
117,CCCCN1C(=O)/C(=C/C=C2\Oc3ccccc3N2CC)SC1=S,1.0,0.0,0.0,0.0,79.28296752324063,0.0,0.0,-0.4076289888012072,0.0,0.0,-0.2091229356925392,0.0,0.0,28.0,1.0,-0.0,1.0
118,CCCCN1C(=O)/C(=C2/Sc3ccc(OC)cc3N2CC)SC1=S,1.0,0.0,0.0,0.0,75.1034680514713,0.0,0.0,-0.1460181150236146,0.0,0.0,-0.07914548173975362,1.0,0.0,26.0,1.0,-0.0,1.0
119,CCCCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccncc2)c1=N,1.0,0.0,0.0,0.0,87.08079723210894,0.0,0.0,-0.4201284180891251,1.0,0.0,-0.23934355192387471,0.0,0.0,41.0,0.0,1.0,0.0
120,CCCCOC(=O)Cn1c2ccc(OC)cc2c2nc3ccccc3nc21,1.0,0.0,0.0,0.0,97.63756046869221,0.0,0.0,-0.19395592917240842,0.0,0.0,-0.10296060973800766,0.0,0.0,28.0,0.0,1.0,0.0
121,CCCCc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)s1,-0.0,1.0,0.0,0.0,95.6780623053935,0.0,0.0,-0.3684653858679667,0.0,0.0,-0.1720097973251804,0.0,0.0,33.0,1.0,-0.0,1.0
122,CCCCc1cn([C@@H](CCCCN)C(=O)N2CCNCC2)nn1,-0.0,1.0,0.0,0.0,93.33388240172792,0.0,0.0,-0.43070338433399274,0.0,0.0,-0.22519993607388775,0.0,0.0,29.0,0.0,1.0,0.0
123,CCCCn1c(O)c(/C=C2\C=Nc3ccccc32)c(=O)[nH]c1=O,-0.0,1.0,0.0,0.0,79.1975045648152,0.0,0.0,-0.3304023723438709,0.0,0.0,-0.15215190444647636,0.0,0.0,31.0,0.0,1.0,0.0
124,CCCCn1c(O)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,93.1811436329732,0.0,0.0,-0.43340738153911557,0.0,0.0,-0.21603419862455955,0.0,0.0,36.0,0.0,1.0,0.0
125,CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cc(OC)ccc3OC)C2C1,-0.0,1.0,0.0,1.0,56.248528342444565,0.0,1.0,-0.06752204823533506,0.0,1.0,-0.038764339147893845,1.0,0.0,27.0,1.0,-0.0,1.0
126,CCCNS(=O)(=O)c1ccc(CCC(=O)NCc2ccc3c(c2)OCO3)cc1,1.0,0.0,1.0,0.0,99.8925333308997,1.0,0.0,-0.4357234541592335,1.0,0.0,-0.2370924326994808,0.0,0.0,36.0,0.0,1.0,0.0
127,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,-0.0,1.0,0.0,0.0,81.59734087049978,0.0,0.0,-0.12940983141856657,0.0,0.0,-0.06263239476185571,0.0,0.0,29.0,0.0,1.0,0.0
128,CCCOc1cccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)c1,-0.0,1.0,0.0,0.0,90.63548902244152,0.0,0.0,-0.34389010505394974,0.0,0.0,-0.19403470798187394,0.0,0.0,32.0,0.0,1.0,0.0
129,CCCSc1nnc2nc3c(nn12)c1ccccc1n3C,-0.0,1.0,0.0,0.0,97.3334463276556,0.0,0.0,-0.43329701213530447,0.0,0.0,-0.21724893140267731,0.0,0.0,35.0,0.0,1.0,0.0
130,CCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3cccc(C)c3nc21,1.0,0.0,0.0,0.0,88.38458734262372,0.0,0.0,-0.3906315530713008,0.0,0.0,-0.22121698331493267,1.0,0.0,27.0,0.0,1.0,0.0
131,CCCn1c(N)c(N(CCOC)C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)c(=O)[nH]c1=O,1.0,0.0,1.0,0.0,98.86918541641923,0.0,0.0,-0.4267857015182495,0.0,0.0,-0.22086751242769434,1.0,0.0,26.0,0.0,1.0,0.0
132,CCCn1c(O)c(CN2CCCC(C)C2)c(C)c(C#N)c1=O,-0.0,1.0,0.0,0.0,74.11593136789496,0.0,0.0,-0.2555151058448997,0.0,0.0,-0.13566571059601099,0.0,0.0,34.0,0.0,1.0,0.0
133,CCCn1c(O)c(CN2CCCCC2)c(C)c(C#N)c1=O,1.0,0.0,0.0,0.0,84.22897406100252,0.0,0.0,-0.3694102136927822,0.0,0.0,-0.18777028435319515,0.0,0.0,51.0,0.0,1.0,0.0
134,CCCn1cc2c3c(cccc31)C1CC(C)CN(C)C1C2,-0.0,1.0,0.0,0.0,95.47751267732208,0.0,0.0,-0.20227525539733188,0.0,0.0,-0.1148596750600093,1.0,0.0,27.0,1.0,-0.0,1.0
135,CCCn1nc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc2c1=O,-0.0,1.0,1.0,0.0,99.07927458545412,0.0,0.0,-0.25918732421750496,0.0,0.0,-0.1295524801049071,0.0,0.0,41.0,0.0,1.0,0.0
136,CCCn1nc(C(=O)Nc2ccc3nc(C)sc3c2)c2ccccc2c1=O,1.0,0.0,1.0,0.0,99.44678540753388,0.0,0.0,-0.23382275613268835,0.0,0.0,-0.10834809008726272,0.0,0.0,35.0,0.0,1.0,0.0
137,CCN(CC)C(=O)CSc1nnc2nnc3cc(Cl)ccc3n12,-0.0,1.0,1.0,0.0,99.09648034991397,0.0,0.0,-0.434313348271039,1.0,0.0,-0.23895247323169078,0.0,0.0,32.0,0.0,1.0,0.0
138,CCN(CC)C(=O)c1ccc2c(c1)C1C(Cl)C(Sc3ccccc3[N+](=O)[O-])CC1C(C(=O)O)N2,1.0,0.0,0.0,0.0,92.65291975607668,0.0,1.0,-0.0802716375615414,0.0,1.0,-0.045485805357864006,0.0,1.0,56.0,0.0,1.0,0.0
139,CCN(CC)C(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,-0.0,1.0,0.0,1.0,63.903675405574326,0.0,1.0,-0.09515500029308561,0.0,1.0,-0.04839590828861746,0.0,1.0,56.0,1.0,-0.0,1.0
140,CCN(CC)C(=O)c1sc2nc(-c3cccs3)cc(-c3cccs3)c2c1N,1.0,0.0,0.0,0.0,71.47227396078077,0.0,0.0,-0.3901160741553504,0.0,0.0,-0.20316891359941028,0.0,0.0,33.0,0.0,1.0,0.0
141,CCN(CC)CCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,1.0,63.91959427980081,0.0,1.0,-0.09975293458378826,0.0,1.0,-0.051231248800263494,0.0,0.0,54.0,0.0,1.0,0.0
142,CCN(CC)Cc1cc(O)c(CN(CC)CC)cc1O,-0.0,1.0,0.0,0.0,71.27539790559115,0.0,0.0,-0.4313332828746139,0.0,0.0,-0.22000536083241778,0.0,0.0,39.0,1.0,-0.0,1.0
143,CCN(CC)c1ccc(/C=C(/C#N)c2nc3ccccc3[nH]2)c(OC(C)C)c1,-0.0,1.0,0.0,0.0,93.0967074152233,0.0,0.0,-0.3316982777537404,0.0,0.0,-0.1637651723013326,0.0,0.0,33.0,1.0,-0.0,1.0
144,CCN(CC)c1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1,1.0,0.0,0.0,0.0,89.93050870114129,0.0,0.0,-0.43293500010464236,0.0,0.0,-0.21832052035698138,0.0,0.0,51.0,1.0,-0.0,1.0
145,CCN(CC)c1ccc(N=Cc2c(O)n(-c3ccc(OC)cc3)c(=O)[nH]c2=O)cc1,-0.0,1.0,0.0,0.0,89.97085924989483,0.0,0.0,-0.3127885956541967,0.0,0.0,-0.14002625388967319,0.0,0.0,34.0,1.0,-0.0,1.0
146,CCN(CC)c1ccc(N=Nc2ncn[nH]2)cc1,1.0,0.0,0.0,0.0,88.15668025366409,0.0,0.0,-0.15947038282348633,0.0,0.0,-0.07671274909251602,0.0,0.0,52.0,1.0,-0.0,1.0
147,CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,1.0,0.0,0.0,0.0,84.1403441889103,0.0,0.0,-0.4207606817859278,1.0,0.0,-0.23286661327851008,0.0,1.0,57.0,0.0,1.0,0.0
148,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccc(OC)cc21,1.0,0.0,0.0,1.0,67.92576958375173,0.0,0.0,-0.1532507773270272,0.0,0.0,-0.08336085679616835,0.0,0.0,46.0,1.0,-0.0,1.0
149,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccccc21,1.0,0.0,0.0,0.0,83.39716498300069,0.0,0.0,-0.1826815261957173,0.0,0.0,-0.09310330230142204,0.0,0.0,46.0,1.0,-0.0,1.0
150,CCN1C(=O)/C(=C/c2c(C)nn(C)c2C)SC1=S,1.0,0.0,0.0,0.0,98.22986455845218,0.0,0.0,-0.3374559817276579,0.0,0.0,-0.15056037483441184,0.0,0.0,30.0,1.0,-0.0,1.0
151,CCN1C(=O)/C(=C2/C=Cc3ccccc3N2C)OC1=S,1.0,0.0,0.0,0.0,88.76861068532811,0.0,0.0,-0.14033461148469256,0.0,0.0,-0.06526870603673522,0.0,0.0,28.0,1.0,-0.0,1.0
152,CCN1C(=O)/C(=C2\SC(=S)N(NC(=O)c3ccccc3O)C2=O)c2ccccc21,-0.0,1.0,0.0,0.0,83.31434199432287,0.0,0.0,-0.32327567438967314,0.0,0.0,-0.16296488773227275,0.0,0.0,40.0,1.0,-0.0,1.0
153,CCN1C/C(=C/c2cccs2)c2nc3ccccc3c(C(=O)O)c2C1,-0.0,1.0,0.0,0.0,89.00134776134665,0.0,0.0,-0.41508165640283673,0.0,0.0,-0.17833037316705627,1.0,0.0,27.0,0.0,1.0,0.0
154,CCN1C=CC2=C(C#N)C(N)C(C#N)(C#N)C(c3ccccc3C(F)(F)F)C2C1,1.0,0.0,0.0,0.0,84.51629033784275,0.0,0.0,-0.4257701743147863,1.0,0.0,-0.23582375627065555,0.0,0.0,32.0,0.0,1.0,0.0
155,CCN1CCN(C(=O)c2ccc3c(=O)n(Cc4ccccc4OC)c(=S)[nH]c3c2)CC1,1.0,0.0,1.0,0.0,99.47251963304738,1.0,0.0,-0.4381511016178036,0.0,0.0,-0.22727253805414288,0.0,0.0,29.0,0.0,1.0,0.0
156,CCN1CCN(Cc2c(O)ccc3c2O/C(=C\c2ccc(C)cc2)C3=O)CC1,-0.0,1.0,0.0,0.0,69.4862741295558,0.0,0.0,-0.16760184518337728,0.0,0.0,-0.07852944016431593,0.0,0.0,29.0,1.0,-0.0,1.0
157,CCN1CCN(Cc2c(O)ccc3c2O/C(=C\c2ccccc2)C3=O)CC1,-0.0,1.0,0.0,0.0,74.81913862964731,0.0,0.0,-0.18581018916205946,0.0,0.0,-0.08487773933793163,0.0,0.0,34.0,1.0,-0.0,1.0
158,CCN1CCc2c(sc(NC(=O)c3ccc4ccccc4c3)c2C(N)=O)C1,1.0,0.0,0.0,0.0,80.73904678574854,0.0,0.0,-0.15046706552261327,0.0,0.0,-0.07833602800289222,0.0,0.0,46.0,0.0,1.0,0.0
159,CCOC(=O)/C(C#N)=C/c1cc2ccccc2nc1N1CCCCC1,-0.0,1.0,0.0,0.0,96.91181760256553,0.0,0.0,-0.39026989951045415,0.0,0.0,-0.202155307299402,0.0,0.0,39.0,0.0,1.0,0.0
160,CCOC(=O)/C=c1\s/c(=C\c2ccc3cc(OC)ccc3c2)c(=O)n1CC(=O)NCC1CCCO1,1.0,0.0,0.0,0.0,85.2232048257585,0.0,0.0,-0.18731155833714905,0.0,0.0,-0.07994577377705316,0.0,0.0,47.0,0.0,1.0,0.0
161,CCOC(=O)C(=O)NCc1ccc(/C=C2\C(=O)C(C(=O)OC)=C(C)N2c2ccc(F)cc2)o1,1.0,0.0,0.0,0.0,87.13026036491347,0.0,0.0,-0.14628341675919862,0.0,0.0,-0.06487526901820238,0.0,0.0,46.0,0.0,1.0,0.0
162,CCOC(=O)C(=O)NCc1ccc(/C=C2\C(=O)C(C(=O)OC)=C(C)N2c2ccccc2)o1,1.0,0.0,0.0,0.0,89.33176861295304,0.0,0.0,-0.1309134586353549,0.0,0.0,-0.05377811529307885,0.0,0.0,31.0,0.0,1.0,0.0
163,CCOC(=O)C(C(=O)OCC)c1cc(Br)c2noc3c2c1C(=O)c1ccccc1-3,1.0,0.0,0.0,0.0,93.07124979414934,0.0,0.0,-0.32037136787599657,0.0,0.0,-0.17505502968685546,0.0,0.0,32.0,1.0,-0.0,1.0
164,CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccc(O)c(OC)c1,1.0,0.0,0.0,0.0,92.41002891590975,0.0,0.0,-0.4128234979723079,0.0,0.0,-0.22374754319866894,0.0,0.0,40.0,0.0,1.0,0.0
165,CCOC(=O)C1=C(O)/C(=C/c2cn(CC(=O)N3CCCC3)c3ccccc23)SC1=Nc1ccccc1,-0.0,1.0,0.0,0.0,89.51276985133623,0.0,1.0,-0.09698154463880358,0.0,1.0,-0.038518622710182436,0.0,0.0,47.0,0.0,1.0,0.0
166,CCOC(=O)C1=C2NC(=O)c3ccccc3N2C(=O)C1,-0.0,1.0,1.0,0.0,98.64649625029996,0.0,0.0,-0.43147343442714603,0.0,0.0,-0.2139426063678846,0.0,0.0,31.0,0.0,1.0,0.0
167,CCOC(=O)C1CCN(C(=O)CCC(=O)NNc2nc3ccccc3c3nc(C)nn23)CC1,-0.0,1.0,0.0,0.0,77.83349216954322,0.0,1.0,-0.09886532663789285,0.0,1.0,-0.05215226547686867,0.0,0.0,48.0,0.0,1.0,0.0
168,CCOC(=O)COn1c(=O)c(-c2cc3ccccc3o2)[n+]([O-])c2ccccc21,-0.0,1.0,0.0,0.0,76.18461259736699,0.0,0.0,-0.24059974876801302,0.0,0.0,-0.11813726181276898,0.0,0.0,37.0,1.0,-0.0,1.0
169,CCOC(=O)Cc1csc(NC(=O)c2sc3nc4cc(C)ccc4cc3c2N)n1,1.0,0.0,0.0,0.0,88.28467271758124,0.0,0.0,-0.11373649782425922,0.0,0.0,-0.06443414174001605,0.0,0.0,50.0,0.0,1.0,0.0
170,CCOC(=O)Cc1nc2ccccc2n(CC#N)c1=O,1.0,0.0,0.0,0.0,97.92438704422128,0.0,0.0,-0.3772642084454574,0.0,0.0,-0.19353457804014204,0.0,0.0,33.0,0.0,1.0,0.0
171,CCOC(=O)Cn1c(=O)c(-c2cc(Br)ccc2N)nc2ccccc21,1.0,0.0,0.0,0.0,97.65131643649201,0.0,0.0,-0.4133552963727458,0.0,0.0,-0.2142268250434054,0.0,0.0,38.0,0.0,1.0,0.0
172,CCOC(=O)N1CCN(/C=C(\C#N)c2nc3ccccc3s2)CC1,1.0,0.0,0.0,0.0,85.52744004930051,0.0,0.0,-0.19704654919580453,0.0,0.0,-0.09338396000877011,0.0,0.0,50.0,0.0,1.0,0.0
173,CCOC(=O)N1CCN(c2nc3ccccc3nc2C(C#N)S(=O)(=O)c2ccc(C)cc2)CC1,1.0,0.0,0.0,0.0,96.4523770658378,0.0,0.0,-0.2744274255059389,0.0,0.0,-0.12674073725526425,0.0,0.0,35.0,0.0,1.0,0.0
174,CCOC(=O)[C@@]1(C#N)C(c2ccc(Cl)c(Cl)c2)[C@H](C(N)=O)N2C=C(C(C)=O)C=C[C@H]21,1.0,0.0,0.0,1.0,69.03478086651232,0.0,0.0,-0.2624066352991364,0.0,0.0,-0.14609429133504195,0.0,1.0,56.0,0.0,1.0,0.0
175,CCOC(=O)[C@]1(C#N)[C@@H]2C=CC(C(C)=O)=CN2[C@@H](C(N)=O)[C@@H]1c1ccsc1,-0.0,1.0,0.0,1.0,58.41542091096644,0.0,0.0,-0.18200525193051845,0.0,0.0,-0.10281810374746399,0.0,0.0,53.0,0.0,1.0,0.0
176,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)/C(C#N)=C/c1ccc(OC)c(OC)c1,1.0,0.0,0.0,0.0,92.2679551339072,0.0,0.0,-0.40634147004392324,0.0,0.0,-0.20184482059264688,0.0,0.0,43.0,1.0,-0.0,1.0
177,CCOC(=O)c1c(-n2c(C)cc(C=C3C(=O)NC(=O)NC3=O)c2C)sc2c1CCCC2,1.0,0.0,0.0,0.0,92.99153786554002,0.0,0.0,-0.3784028488111678,0.0,0.0,-0.15518025981740552,0.0,0.0,45.0,1.0,-0.0,1.0
178,CCOC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc(C)c1C,1.0,0.0,0.0,0.0,95.00549967151804,0.0,0.0,-0.23265205905946656,0.0,0.0,-0.11412224232020438,0.0,0.0,35.0,0.0,1.0,0.0
179,CCOC(=O)c1c2ccc(OCC(=O)N/N=C/c3ccc(C)cc3)cc2n2ccccc12,1.0,0.0,0.0,0.0,93.96502162024142,0.0,0.0,-0.4095147621338717,0.0,0.0,-0.18829401664586357,0.0,0.0,29.0,0.0,1.0,0.0
180,CCOC(=O)c1c[nH]c2nc(C)ccc2c1=O,-0.0,1.0,1.0,0.0,99.67952121211451,1.0,0.0,-0.43788674000231986,0.0,0.0,-0.22779488199792336,0.0,0.0,47.0,0.0,1.0,0.0
181,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=S)Nc1cc(C)ccn1,1.0,0.0,0.0,0.0,98.49757298065343,0.0,0.0,-0.40964846998259224,0.0,0.0,-0.20197447835735471,0.0,1.0,57.0,0.0,1.0,0.0
182,CCOC(=O)c1cc(CC)sc1/N=C/c1c(O)[nH]c(=S)[nH]c1=O,-0.0,1.0,0.0,0.0,87.1299279568877,0.0,0.0,-0.2512641842651176,0.0,0.0,-0.12590878222610252,0.0,0.0,29.0,0.0,1.0,0.0
183,CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C(C)C)c1=NC(=O)c1ccncc1,1.0,0.0,0.0,0.0,89.10293071721851,0.0,0.0,-0.3508353985666598,0.0,0.0,-0.1758793908314544,0.0,0.0,32.0,0.0,1.0,0.0
184,CCOC(=O)c1ccc(-c2ccc(C=O)o2)cc1,1.0,0.0,0.0,0.0,97.92893640105615,0.0,0.0,-0.4284250273846652,0.0,0.0,-0.2100604681271611,1.0,0.0,27.0,0.0,1.0,0.0
185,CCOC(=O)c1ccc(CC(=O)c2ccc(O)c(O)c2O)o1,-0.0,1.0,0.0,0.0,73.46856815640892,0.0,0.0,-0.38942263702325164,0.0,0.0,-0.20470485361894508,1.0,0.0,27.0,1.0,-0.0,1.0
186,CCOC1(OCC)N=C(N)C2(C#N)C(c3ccc(NC(C)=O)cc3)C12C#N,-0.0,1.0,0.0,0.0,81.97928228330542,0.0,0.0,-0.4293635345944796,1.0,0.0,-0.23936811183370185,1.0,0.0,27.0,0.0,1.0,0.0
187,CCOCCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,1.0,51.44235166378878,0.0,1.0,-0.0940030519998861,0.0,1.0,-0.047484420192229315,0.0,0.0,39.0,0.0,1.0,0.0
188,CCOCCCNc1nc2nc3ccc(C)cn3c(=O)c2cc1C(=O)NCC1CCCO1,1.0,0.0,0.0,0.0,91.11855868722637,0.0,0.0,-0.21912175281071258,0.0,0.0,-0.1303422687743566,0.0,0.0,34.0,0.0,1.0,0.0
189,CCOCCCn1c(=NC(=O)c2cccs2)c(C#N)cc2c(=O)n3cccc(C)c3nc21,1.0,0.0,0.0,0.0,73.17972611624845,0.0,0.0,-0.11802903707470576,0.0,0.0,-0.06498560953796804,0.0,0.0,37.0,0.0,1.0,0.0
190,CCOc1c(C=C(C#N)C#N)c2ccccc2n1CC,1.0,0.0,0.0,0.0,92.99648295535744,0.0,0.0,-0.42883921812938675,0.0,0.0,-0.21051667411582925,0.0,0.0,39.0,0.0,1.0,0.0
191,CCOc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OC(C)C(=O)O,-0.0,1.0,0.0,0.0,92.75825023013482,0.0,1.0,-0.10358654633842912,0.0,1.0,-0.05076181922693844,0.0,0.0,30.0,0.0,1.0,0.0
192,CCOc1cc(/C=C/c2cccc[n+]2C)ccc1OCC(=O)Nc1ccc(C)cc1,1.0,0.0,0.0,0.0,93.5914897971833,1.0,0.0,-0.43892464085503696,0.0,0.0,-0.20543767105911317,0.0,0.0,43.0,0.0,1.0,0.0
193,CCOc1cc(/C=C2\SC(=Nc3ccc(CC)cc3)NC2=O)ccc1OCC(=O)O,-0.0,1.0,0.0,0.0,91.50471071670559,0.0,0.0,-0.31650166416363534,0.0,0.0,-0.14933537818115517,0.0,0.0,44.0,0.0,1.0,0.0
194,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(C)C(=O)N1CCN(CC)CC1,1.0,0.0,1.0,0.0,99.41863958777154,1.0,0.0,-0.4359412357801483,0.0,0.0,-0.2272939619311749,0.0,0.0,28.0,1.0,-0.0,1.0
195,CCOc1cc2c(cc1/C=C(/C#N)c1ccc(C(=O)O)cc1)OCO2,1.0,0.0,0.0,0.0,91.37659157551917,0.0,0.0,-0.4257590353622359,1.0,0.0,-0.22983500698249093,0.0,0.0,32.0,0.0,1.0,0.0
196,CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(C3CCS(=O)(=O)C3)C2=O)cc1,1.0,0.0,0.0,0.0,94.38358361108318,0.0,0.0,-0.3406062366920173,0.0,0.0,-0.1536532125217578,0.0,0.0,31.0,1.0,-0.0,1.0
197,CCOc1ccc(/C=c2\sc3nc(-c4ccco4)nn3c2=O)cc1OCC,1.0,0.0,0.0,0.0,90.09402444142937,0.0,0.0,-0.20913731893177817,0.0,0.0,-0.09449030792389157,0.0,0.0,31.0,0.0,1.0,0.0
198,CCOc1ccc(C2OC34CCCCC3C(C#N)(C#N)C2(C#N)C(=N)O4)cc1OC,-0.0,1.0,0.0,0.0,80.71100037454623,0.0,0.0,-0.3565222026358806,0.0,0.0,-0.2105319194637342,0.0,0.0,29.0,1.0,-0.0,1.0
199,CCOc1ccc(N/C(=C(/C(Cl)=C(Cl)Cl)[N+](=O)[O-])n2cncn2)cc1,-0.0,1.0,0.0,0.0,87.0028527640463,0.0,0.0,-0.34996460057167117,0.0,0.0,-0.1844203738698249,0.0,0.0,49.0,0.0,1.0,0.0
200,CCOc1ccc(N2C(=O)S/C(=C\c3cccn3C)C2=O)cc1,1.0,0.0,1.0,0.0,99.08754872648417,0.0,0.0,-0.42620441237337736,0.0,0.0,-0.19632722449877293,0.0,0.0,30.0,0.0,1.0,0.0
201,CCOc1ccc(N=Nc2c(=O)[nH]n3c(=O)cc(C)[nH]c23)cc1,1.0,0.0,0.0,0.0,77.23617047657946,0.0,0.0,-0.2237058072405213,0.0,0.0,-0.11874476781290791,0.0,0.0,51.0,1.0,-0.0,1.0
202,CCOc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,1.0,0.0,0.0,0.0,76.29915517580224,0.0,0.0,-0.13124398688091216,0.0,0.0,-0.08175859323634456,0.0,0.0,51.0,1.0,-0.0,1.0
203,CCOc1ccc(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c3oc(=O)sc3c2)cc1,-0.0,1.0,0.0,0.0,85.80054971880563,0.0,0.0,-0.31673842818655856,0.0,0.0,-0.1738670505790638,0.0,0.0,34.0,1.0,-0.0,1.0
204,CCOc1ccc2c(c1)/C(=C(\C(Cl)=C(Cl)Cl)[N+](=O)[O-])N2,-0.0,1.0,0.0,0.0,70.39385539609039,0.0,0.0,-0.1884900926361634,0.0,0.0,-0.09874857707176428,0.0,0.0,44.0,0.0,1.0,0.0
